"Site: Sample Site Canada",,,,,,,,
Thermistor: VT3,,,,,,,,
,,,,,,,,
Date,Time,Bead #1(-0.60m),Bead #2(-0.90m),Bead #3(-1.20m),Bead #4(-1.50m),Bead #5(-1.80m),Bead #6(-2.10m),Bead #7(-2.40m)
12/23/2000,12:00:00,-21.4307,-19.0384,-17.0757,-15.3443,-13.7023,-12.2347,-11.1287
12/24/2000,0:00:00,-20.5339,-18.7854,-17.0551,-15.403,-13.7274,-12.2649,-11.1702
12/24/2000,12:00:00,-19.7589,-18.3562,-16.8977,-15.3897,-13.7525,-12.3075,-11.1938
12/25/2000,0:00:00,-20.0279,-18.2637,-16.8021,-15.3897,-13.8278,-12.3863,-11.2292
12/25/2000,12:00:00,-20.4501,-18.3562,-16.7477,-15.3182,-13.8027,-12.3863,-11.2649
12/26/2000,0:00:00,-20.6635,-18.4631,-16.7821,-15.2655,-13.7714,-12.362,-11.2412
12/26/2000,12:00:00,-21.0566,-18.6347,-16.8839,-15.3443,-13.8027,-12.411,-11.3065
12/27/2000,0:00:00,-21.4307,-18.8719,-17.0003,-15.403,-13.8529,-12.4597,-11.354
12/27/2000,12:00:00,-21.6673,-19.1261,-17.1099,-15.5015,-13.9285,-12.5264,-11.4015
12/28/2000,0:00:00,-21.5565,-19.2059,-17.2682,-15.6001,-13.9727,-12.5572,-11.4311
12/28/2000,12:00:00,-21.1884,-19.0675,-17.2682,-15.6001,-13.9727,-12.5448,-11.4194
12/29/2000,0:00:00,-20.8173,-18.9733,-17.2958,-15.633,-14.055,-12.6245,-11.4967
12/29/2000,12:00:00,-20.5109,-18.7566,-17.2199,-15.6593,-14.1056,-12.6979,-11.5682
12/30/2000,0:00:00,-20.7252,-18.7566,-17.1856,-15.7121,-14.1687,-12.7469,-11.6222
12/30/2000,12:00:00,-20.5644,-18.7566,-17.1649,-15.6593,-14.1309,-12.7469,-11.6222
12/31/2000,0:00:00,-19.9156,-18.5272,-17.1099,-15.6857,-14.1816,-12.7774,-11.6876
12/31/2000,12:00:00,-20.3289,-18.4346,-17.0277,-15.6593,-14.1816,-12.7774,-11.7116
01/01/2001,0:00:00,-21.1263,-18.7424,-17.0757,-15.633,-14.1816,-12.8265,-11.7595
01/01/2001,12:00:00,-21.6357,-19.097,-17.2199,-15.6857,-14.207,-12.8757,-11.7956
01/02/2001,0:00:00,-21.6989,-19.2427,-17.3579,-15.7649,-14.2324,-12.8757,-11.8078
01/02/2001,12:00:00,-21.7623,-19.3598,-17.4618,-15.8443,-14.3023,-12.9003,-11.8558
01/03/2001,0:00:00,-21.7863,-19.4329,-17.5524,-15.9705,-14.385,-12.9741,-11.9038
01/03/2001,12:00:00,-21.8499,-19.4772,-17.6565,-16.0237,-14.4167,-13.0481,-11.9941
01/04/2001,0:00:00,-21.8499,-19.4772,-17.6849,-16.0372,-14.4937,-13.0914,-11.9941
01/04/2001,12:00:00,-21.8739,-19.5067,-17.7128,-16.0639,-14.4937,-13.1162,-12.0242
01/05/2001,0:00:00,-21.9455,-19.5289,-17.7334,-16.1106,-14.5638,-13.1474,-12.0724
01/05/2001,12:00:00,-21.9774,-19.5656,-17.7756,-16.1641,-14.5961,-13.1969,-12.1207
01/06/2001,0:00:00,-21.9455,-19.5656,-17.7756,-16.1908,-14.6217,-13.2465,-12.163
01/06/2001,12:00:00,-22.0735,-19.5879,-17.7756,-16.1908,-14.6474,-13.2465,-12.1813
01/07/2001,0:00:00,-22.2343,-19.6766,-17.7893,-16.2509,-14.7181,-13.3458,-12.2598
01/07/2001,12:00:00,-22.3313,-19.6916,-17.8105,-16.2509,-14.7181,-13.3332,-12.2598
01/08/2001,0:00:00,-22.3801,-19.7728,-17.8946,-16.2979,-14.7695,-13.3894,-12.3326
01/08/2001,12:00:00,-22.6165,-19.8923,-17.9508,-16.3516,-14.7885,-13.4393,-12.3752
01/09/2001,0:00:00,-22.6165,-19.9819,-18.0354,-16.4257,-14.8274,-13.4891,-12.3871
01/09/2001,12:00:00,-22.0735,-19.9143,-18.064,-16.4659,-14.9048,-13.5329,-12.4114
01/10/2001,0:00:00,-21.4307,-19.6766,-18.0354,-16.4862,-14.9501,-13.5452,-12.4848
01/10/2001,12:00:00,-20.84,-19.3304,-17.8946,-16.4526,-14.9501,-13.5702,-12.4848
01/11/2001,0:00:00,-20.6409,-19.1552,-17.7756,-16.4526,-14.9955,-13.6452,-12.5823
01/11/2001,12:00:00,-20.9405,-19.097,-17.7128,-16.3785,-14.976,-13.6452,-12.6007
01/12/2001,0:00:00,-21.0023,-19.0675,-17.6565,-16.3248,-14.9243,-13.6452,-12.5823
01/12/2001,12:00:00,-20.7252,-18.988,-17.6008,-16.2711,-14.9048,-13.6141,-12.6251
01/13/2001,0:00:00,-20.84,-18.9515,-17.5729,-16.2509,-14.9243,-13.6452,-12.6496
01/13/2001,12:00:00,-21.0876,-18.988,-17.5524,-16.2377,-14.9048,-13.6452,-12.6496
01/14/2001,0:00:00,-21.3994,-19.1552,-17.6008,-16.2509,-14.9048,-13.6641,-12.674
01/14/2001,12:00:00,-21.6357,-19.2719,-17.6849,-16.2509,-14.9048,-13.6641,-12.6985
01/15/2001,0:00:00,-21.9455,-19.4478,-17.7756,-16.2979,-14.9243,-13.6641,-12.6985
01/15/2001,12:00:00,-22.1298,-19.647,-17.8105,-16.3785,-14.9501,-13.7332,-12.772
01/16/2001,0:00:00,-22.3313,-19.7213,-17.8946,-16.4257,-14.9955,-13.7143,-12.741
01/16/2001,12:00:00,-22.3966,-19.8923,-18.0072,-16.4862,-15.0277,-13.746,-12.772
01/17/2001,0:00:00,-22.2666,-19.9143,-18.1205,-16.5402,-15.0796,-13.7645,-12.772
01/17/2001,12:00:00,-22.1456,-19.9143,-18.1414,-16.6213,-15.1315,-13.8147,-12.8025
01/18/2001,0:00:00,-21.7863,-19.8323,-18.1981,-16.7026,-15.2031,-13.9345,-12.9008
01/18/2001,12:00:00,-21.1573,-19.5879,-18.1414,-16.6755,-15.2164,-13.9093,-12.9008
01/19/2001,0:00:00,-20.5949,-19.2719,-18.0072,-16.6755,-15.2424,-13.9473,-12.9625
01/19/2001,12:00:00,-20.1553,-18.988,-17.8385,-16.5943,-15.2424,-13.9663,-12.9746
01/20/2001,0:00:00,-19.9979,-18.7566,-17.7128,-16.4862,-15.2164,-13.9663,-12.9992
01/20/2001,12:00:00,-19.8184,-18.606,-17.5729,-16.4526,-15.2031,-13.9663,-13.0239
01/21/2001,0:00:00,-19.4928,-18.4346,-17.4618,-16.3785,-15.1771,-13.9663,-13.0425
01/21/2001,12:00:00,-19.0536,-18.2353,-17.3166,-16.2509,-15.1315,-13.9473,-13.0425
01/22/2001,0:00:00,-18.5635,-17.9041,-17.1649,-16.1908,-15.1056,-13.9473,-13.0732
01/22/2001,12:00:00,-18.2855,-17.618,-16.9183,-16.0237,-14.9955,-13.9345,-13.0239
01/23/2001,0:00:00,-18.8797,-17.618,-16.8293,-15.9705,-14.976,-13.9345,-13.0425
01/23/2001,12:00:00,-19.515,-17.8412,-16.7821,-15.8443,-14.8274,-13.8399,-12.9746
01/24/2001,0:00:00,-19.6627,-18.0164,-16.8839,-15.8708,-14.8532,-13.8399,-13.0239
01/24/2001,12:00:00,-19.0536,-17.8761,-16.8839,-15.8708,-14.8016,-13.8399,-13.0239
01/25/2001,0:00:00,-19.2288,-17.8412,-16.8293,-15.8443,-14.7885,-13.7645,-12.9746
01/25/2001,12:00:00,-19.7589,-17.9322,-16.8293,-15.8178,-14.7885,-13.7645,-12.9746
01/26/2001,0:00:00,-20.0279,-18.101,-16.8839,-15.8048,-14.7885,-13.7645,-12.9746
01/26/2001,12:00:00,-20.1405,-18.207,-16.9183,-15.8178,-14.7885,-13.7645,-12.9746
01/27/2001,0:00:00,-19.9979,-18.1505,-16.9183,-15.8048,-14.7181,-13.7143,-12.9254
01/27/2001,12:00:00,-19.9979,-18.207,-17.0003,-15.8708,-14.7885,-13.7645,-12.9746
01/28/2001,0:00:00,-20.3289,-18.2637,-16.9729,-15.8443,-14.7438,-13.7143,-12.9254
01/28/2001,12:00:00,-20.8788,-18.4631,-17.0551,-15.8708,-14.7695,-13.7143,-12.9254
01/29/2001,0:00:00,-21.1573,-18.7424,-17.2407,-15.9971,-14.8274,-13.7896,-12.9992
01/29/2001,12:00:00,-21.1263,-18.8142,-17.2958,-16.0237,-14.8016,-13.7645,-12.9625
01/30/2001,0:00:00,-21.1884,-18.8936,-17.3579,-16.0372,-14.8532,-13.7896,-12.9746
01/30/2001,12:00:00,-21.2743,-18.9515,-17.4064,-16.0639,-14.8726,-13.7896,-12.9625
01/31/2001,0:00:00,-21.3368,-19.097,-17.5173,-16.1908,-14.976,-13.8903,-13.0425
01/31/2001,12:00:00,-21.0566,-19.0384,-17.5729,-16.2509,-14.9955,-13.9093,-13.0732
02/01/2001,0:00:00,-20.6946,-18.9515,-17.5729,-16.2711,-15.0277,-13.9345,-13.0918
02/01/2001,12:00:00,-20.4501,-18.8359,-17.5729,-16.3248,-15.1056,-13.9663,-13.1599
02/02/2001,0:00:00,-20.5949,-18.7854,-17.5173,-16.2979,-15.1056,-13.9663,-13.1599
02/02/2001,12:00:00,-20.6409,-18.8142,-17.5173,-16.2979,-15.1315,-14.0168,-13.1725
02/03/2001,0:00:00,-20.6254,-18.7854,-17.5173,-16.2979,-15.1315,-14.0168,-13.1725
02/03/2001,12:00:00,-20.3289,-18.7424,-17.5173,-16.3248,-15.1315,-14.0421,-13.1972
02/04/2001,0:00:00,-20.2383,-18.6633,-17.4618,-16.2979,-15.1575,-14.0674,-13.222
02/04/2001,12:00:00,-20.3895,-18.692,-17.4618,-16.2979,-15.1771,-14.0927,-13.2716
02/05/2001,0:00:00,-20.2685,-18.6633,-17.4618,-16.2979,-15.1771,-14.0927,-13.2716
02/05/2001,12:00:00,-20.0578,-18.606,-17.4618,-16.3248,-15.2031,-14.1118,-13.2903
02/06/2001,0:00:00,-19.8784,-18.4631,-17.3855,-16.2979,-15.1771,-14.1118,-13.2903
02/06/2001,12:00:00,-19.8784,-18.4631,-17.3579,-16.2979,-15.2031,-14.1434,-13.34
02/07/2001,0:00:00,-20.0878,-18.4631,-17.3302,-16.2711,-15.2031,-14.1434,-13.34
02/07/2001,12:00:00,-20.3289,-18.5272,-17.3579,-16.2509,-15.2031,-14.1434,-13.3583
02/08/2001,0:00:00,-20.6254,-18.6347,-17.3579,-16.2509,-15.1771,-14.1305,-13.34
02/08/2001,12:00:00,-20.9096,-18.8142,-17.4618,-16.2979,-15.2031,-14.1434,-13.3709
02/09/2001,0:00:00,-20.6409,-18.8719,-17.5383,-16.3516,-15.2031,-14.1688,-13.3897
02/09/2001,12:00:00,-20.1405,-18.7424,-17.5524,-16.4054,-15.2164,-14.1688,-13.3897
02/10/2001,0:00:00,-19.6777,-18.5488,-17.5173,-16.4257,-15.2685,-14.245,-13.4394
02/10/2001,12:00:00,-19.419,-18.3562,-17.4409,-16.4054,-15.2877,-14.2641,-13.4644
02/11/2001,0:00:00,-19.4928,-18.2353,-17.3166,-16.3248,-15.2877,-14.2641,-13.4644
02/11/2001,12:00:00,-19.9156,-18.285,-17.2958,-16.2711,-15.2424,-14.245,-13.4644
02/12/2001,0:00:00,-20.3517,-18.4131,-17.3166,-16.2509,-15.2424,-14.2641,-13.4893
02/12/2001,12:00:00,-20.6254,-18.5488,-17.3302,-16.2711,-15.2424,-14.2641,-13.5142
02/13/2001,0:00:00,-20.473,-18.6347,-17.3579,-16.2509,-15.2164,-14.245,-13.4893
02/13/2001,12:00:00,-20.3517,-18.606,-17.3855,-16.2979,-15.2424,-14.2641,-13.5142
02/14/2001,0:00:00,-20.2081,-18.5774,-17.4064,-16.3516,-15.2685,-14.2896,-13.533
02/14/2001,12:00:00,-19.9381,-18.5132,-17.4064,-16.3516,-15.2685,-14.315,-13.558
02/15/2001,0:00:00,-19.6627,-18.3562,-17.3579,-16.3248,-15.2424,-14.2896,-13.533
02/15/2001,12:00:00,-19.6627,-18.285,-17.3166,-16.2979,-15.2685,-14.315,-13.558
02/16/2001,0:00:00,-19.5517,-18.2637,-17.2958,-16.2979,-15.2685,-14.315,-13.558
02/16/2001,12:00:00,-19.0831,-18.1296,-17.2407,-16.2711,-15.2685,-14.3468,-13.5703
02/17/2001,0:00:00,-18.7285,-17.9041,-17.1374,-16.2377,-15.2424,-14.2896,-13.558
02/17/2001,12:00:00,-18.5921,-17.799,-17.0277,-16.1908,-15.2424,-14.3468,-13.5703
02/18/2001,0:00:00,-18.4993,-17.6385,-16.9183,-16.0905,-15.2031,-14.2896,-13.558
02/18/2001,12:00:00,-18.822,-17.6385,-16.8839,-16.0639,-15.2031,-14.315,-13.5953
02/19/2001,0:00:00,-19.1413,-17.7221,-16.8839,-16.0237,-15.1771,-14.2896,-13.5703
02/19/2001,12:00:00,-19.3973,-17.799,-16.8566,-15.9971,-15.1056,-14.245,-13.558
02/20/2001,0:00:00,-19.574,-17.8761,-16.8977,-16.0237,-15.1315,-14.245,-13.558
02/20/2001,12:00:00,-19.6777,-18.0164,-16.9456,-16.0237,-15.1575,-14.2641,-13.5703
02/21/2001,0:00:00,-19.6035,-18.0377,-17.0003,-16.0237,-15.1056,-14.245,-13.558
02/21/2001,12:00:00,-19.4339,-18.0164,-16.9729,-16.0237,-15.1315,-14.245,-13.558
02/22/2001,0:00:00,-19.6035,-18.0164,-17.0003,-16.0372,-15.1315,-14.245,-13.558
02/22/2001,12:00:00,-19.8184,-18.101,-17.0277,-16.0372,-15.1575,-14.245,-13.5703
02/23/2001,0:00:00,-19.968,-18.207,-17.096,-16.0905,-15.1771,-14.2641,-13.5953
02/23/2001,12:00:00,-20.1405,-18.2994,-17.1649,-16.1439,-15.2031,-14.315,-13.6203
02/24/2001,0:00:00,-20.1105,-18.3278,-17.1856,-16.1439,-15.1771,-14.2641,-13.5703
02/24/2001,12:00:00,-19.8482,-18.3278,-17.2682,-16.2176,-15.2031,-14.315,-13.6392
02/25/2001,0:00:00,-19.5517,-18.2637,-17.2407,-16.2377,-15.2164,-14.3468,-13.6392
02/25/2001,12:00:00,-19.4339,-18.1296,-17.1856,-16.2176,-15.2164,-14.3468,-13.6392
02/26/2001,0:00:00,-19.4928,-18.1296,-17.1374,-16.1908,-15.2424,-14.3468,-13.6392
02/26/2001,12:00:00,-19.6331,-18.101,-17.1374,-16.2176,-15.2164,-14.3468,-13.6392
02/27/2001,0:00:00,-19.7074,-18.1861,-17.1649,-16.2176,-15.2685,-14.3468,-13.6892
02/27/2001,12:00:00,-19.8784,-18.2637,-17.1856,-16.2176,-15.2685,-14.3597,-13.7143
02/28/2001,0:00:00,-19.968,-18.2994,-17.2407,-16.2377,-15.2877,-14.3597,-13.7143
02/28/2001,12:00:00,-19.9381,-18.3562,-17.2682,-16.2509,-15.2685,-14.3597,-13.7143
03/01/2001,0:00:00,-19.9004,-18.4131,-17.3166,-16.3248,-15.3404,-14.404,-13.7583
03/01/2001,12:00:00,-19.6777,-18.3562,-17.3302,-16.3516,-15.3665,-14.43,-13.7711
03/02/2001,0:00:00,-19.3973,-18.2637,-17.3166,-16.3516,-15.3665,-14.43,-13.7583
03/02/2001,12:00:00,-19.0245,-18.101,-17.2682,-16.3516,-15.3926,-14.4811,-13.7896
03/03/2001,0:00:00,-18.822,-17.9041,-17.1649,-16.2979,-15.3665,-14.4555,-13.7896
03/03/2001,12:00:00,-18.8003,-17.8412,-17.096,-16.2377,-15.3404,-14.43,-13.7896
03/04/2001,0:00:00,-18.7285,-17.799,-17.0551,-16.2377,-15.3665,-14.4811,-13.8398
03/04/2001,12:00:00,-18.6494,-17.7221,-17.0003,-16.2176,-15.3665,-14.5067,-13.8398
03/05/2001,0:00:00,-18.3992,-17.6385,-16.9456,-16.1641,-15.3404,-14.4811,-13.865
03/05/2001,12:00:00,-18.2711,-17.5065,-16.8839,-16.1106,-15.2877,-14.4555,-13.8147
03/06/2001,0:00:00,-18.1722,-17.3958,-16.8021,-16.0639,-15.2685,-14.43,-13.8398
03/06/2001,12:00:00,-18.0589,-17.3338,-16.7273,-16.0237,-15.2164,-14.43,-13.8147
03/07/2001,0:00:00,-17.9463,-17.2512,-16.673,-15.9971,-15.2164,-14.43,-13.8398
03/07/2001,12:00:00,-17.8902,-17.1616,-16.6188,-15.9439,-15.2031,-14.404,-13.8147
03/08/2001,0:00:00,-17.7851,-17.1207,-16.5647,-15.9239,-15.2031,-14.404,-13.8398
03/08/2001,12:00:00,-17.5413,-16.9633,-16.4634,-15.8443,-15.1315,-14.3785,-13.7896
03/09/2001,0:00:00,-17.3819,-16.8677,-16.4029,-15.7649,-15.0796,-14.3468,-13.7896
03/09/2001,12:00:00,-17.7851,-16.8477,-16.2954,-15.7121,-15.0277,-14.315,-13.7583
03/10/2001,0:00:00,-18.1722,-16.9633,-16.3223,-15.7121,-15.0277,-14.3468,-13.7711
03/10/2001,12:00:00,-18.4207,-17.1207,-16.376,-15.6857,-14.9955,-14.315,-13.7583
03/11/2001,0:00:00,-18.6208,-17.2305,-16.4232,-15.6857,-14.9955,-14.2896,-13.7583
03/11/2001,12:00:00,-18.8003,-17.3338,-16.4501,-15.6857,-14.976,-14.2641,-13.7394
03/12/2001,0:00:00,-19.0536,-17.472,-16.5377,-15.7649,-15.0082,-14.2896,-13.7583
03/12/2001,12:00:00,-19.258,-17.6039,-16.6188,-15.7848,-15.0082,-14.2896,-13.7583
03/13/2001,0:00:00,-19.3165,-17.7505,-16.673,-15.8443,-15.0277,-14.2641,-13.7394
03/13/2001,12:00:00,-19.4928,-17.8412,-16.7477,-15.8708,-15.0277,-14.2641,-13.7394
03/14/2001,0:00:00,-19.6331,-17.9322,-16.8839,-15.9705,-15.1056,-14.3468,-13.7711
03/14/2001,12:00:00,-19.7589,-18.0377,-16.9183,-15.9971,-15.1056,-14.3468,-13.7583
03/15/2001,0:00:00,-19.7964,-18.1296,-17.0003,-16.0237,-15.1575,-14.3468,-13.7583
03/15/2001,12:00:00,-19.8184,-18.207,-17.096,-16.1106,-15.2031,-14.3597,-13.7896
03/16/2001,0:00:00,-19.737,-18.2353,-17.1374,-16.1439,-15.2031,-14.3597,-13.7896
03/16/2001,12:00:00,-19.8784,-18.285,-17.2199,-16.2377,-15.2877,-14.43,-13.865
03/17/2001,0:00:00,-19.9004,-18.2994,-17.2407,-16.2509,-15.3207,-14.4555,-13.865
03/17/2001,12:00:00,-20.1405,-18.3562,-17.2682,-16.2711,-15.3207,-14.43,-13.8398
03/18/2001,0:00:00,-20.1405,-18.5132,-17.3579,-16.3516,-15.4119,-14.5256,-13.9154
03/18/2001,12:00:00,-20.1405,-18.5488,-17.4409,-16.4257,-15.4712,-14.5579,-13.9596
03/19/2001,0:00:00,-20.2685,-18.606,-17.4618,-16.4526,-15.4712,-14.5579,-13.9596
03/19/2001,12:00:00,-20.2685,-18.6347,-17.5383,-16.4862,-15.5237,-14.6285,-13.9724
03/20/2001,0:00:00,-20.1105,-18.6633,-17.5524,-16.5402,-15.596,-14.6799,-14.0167
03/20/2001,12:00:00,-20.0279,-18.606,-17.5729,-16.5672,-15.596,-14.6799,-14.0419
03/21/2001,0:00:00,-19.7589,-18.5488,-17.5524,-16.5672,-15.6223,-14.7056,-14.0419
03/21/2001,12:00:00,-19.4339,-18.4346,-17.5524,-16.6213,-15.6353,-14.7503,-14.0925
03/22/2001,0:00:00,-19.192,-18.285,-17.4618,-16.5943,-15.6353,-14.7503,-14.0925
03/22/2001,12:00:00,-19.2068,-18.1861,-17.4064,-16.5672,-15.6353,-14.7634,-14.1369
03/23/2001,0:00:00,-19.2288,-18.1296,-17.3302,-16.5132,-15.6223,-14.7503,-14.1369
03/23/2001,12:00:00,-19.3973,-18.1861,-17.3302,-16.5132,-15.6552,-14.7892,-14.1556
03/24/2001,0:00:00,-19.3973,-18.1861,-17.3302,-16.4862,-15.6552,-14.815,-14.2193
03/24/2001,12:00:00,-19.515,-18.2353,-17.3302,-16.5132,-15.6552,-14.8344,-14.2193
03/25/2001,0:00:00,-19.4339,-18.2353,-17.3302,-16.4862,-15.6552,-14.815,-14.2384
03/25/2001,12:00:00,-19.5517,-18.285,-17.3579,-16.5132,-15.6552,-14.8344,-14.2384
03/26/2001,0:00:00,-19.4633,-18.2637,-17.3579,-16.4862,-15.6353,-14.7892,-14.2193
03/26/2001,12:00:00,-19.6035,-18.2994,-17.4064,-16.5672,-15.6815,-14.8666,-14.2892
03/27/2001,0:00:00,-19.515,-18.2994,-17.4064,-16.5672,-15.6552,-14.8344,-14.2701
03/27/2001,12:00:00,-19.3752,-18.2994,-17.4618,-16.6213,-15.7343,-14.9119,-14.3147
03/28/2001,0:00:00,-18.9955,-18.1505,-17.3855,-16.5672,-15.6815,-14.8666,-14.2701
03/28/2001,12:00:00,-18.8003,-18.0589,-17.3302,-16.5943,-15.7343,-14.9119,-14.3147
03/29/2001,0:00:00,-18.4492,-17.8761,-17.3166,-16.5672,-15.7607,-14.9378,-14.3401
03/29/2001,12:00:00,-18.1931,-17.6942,-17.1856,-16.4862,-15.7079,-14.9378,-14.3401
03/30/2001,0:00:00,-18.045,-17.5274,-17.0551,-16.4257,-15.6552,-14.8861,-14.3147
03/30/2001,12:00:00,-17.8902,-17.4235,-16.9729,-16.4054,-15.6552,-14.9119,-14.3719
03/31/2001,0:00:00,-17.8273,-17.3063,-16.8839,-16.2979,-15.6223,-14.8666,-14.3401
03/31/2001,12:00:00,-17.9183,-17.2305,-16.7821,-16.2377,-15.5762,-14.8344,-14.3401
04/01/2001,0:00:00,-18.0025,-17.2855,-16.7821,-16.2176,-15.596,-14.8666,-14.3719
04/01/2001,12:00:00,-18.1366,-17.2855,-16.7273,-16.1641,-15.5237,-14.815,-14.3147
04/02/2001,0:00:00,-18.0871,-17.3338,-16.7477,-16.1641,-15.5237,-14.815,-14.3401
04/02/2001,12:00:00,-17.8902,-17.2512,-16.7273,-16.1106,-15.4712,-14.7892,-14.3147
04/03/2001,0:00:00,-17.7645,-17.1755,-16.673,-16.1106,-15.4712,-14.7634,-14.3147
04/03/2001,12:00:00,-17.9183,-17.1616,-16.6597,-16.0905,-15.445,-14.7892,-14.3147
04/04/2001,0:00:00,-17.9183,-17.1413,-16.5918,-16.0237,-15.3926,-14.7313,-14.2701
04/04/2001,12:00:00,-18.1157,-17.1755,-16.6188,-16.0237,-15.3926,-14.7503,-14.2701
04/05/2001,0:00:00,-17.9463,-17.1755,-16.6188,-16.0237,-15.3926,-14.7503,-14.2701
04/05/2001,12:00:00,-17.59,-17.0659,-16.5647,-16.0237,-15.3665,-14.7313,-14.2384
04/06/2001,0:00:00,-17.4372,-16.9633,-16.5377,-15.9971,-15.3665,-14.7313,-14.2701
04/06/2001,12:00:00,-17.5135,-16.9222,-16.4634,-15.9439,-15.3404,-14.7056,-14.2193
04/07/2001,0:00:00,-17.59,-16.8949,-16.4232,-15.8708,-15.2877,-14.6605,-14.2193
04/07/2001,12:00:00,-17.8273,-16.9222,-16.4232,-15.8708,-15.2877,-14.6799,-14.2193
04/08/2001,0:00:00,-17.8273,-16.9495,-16.4029,-15.8178,-15.2164,-14.6092,-14.1685
04/08/2001,12:00:00,-18.045,-16.9839,-16.4232,-15.8443,-15.2164,-14.6092,-14.1685
04/09/2001,0:00:00,-18.0589,-17.0933,-16.4501,-15.8178,-15.2031,-14.6092,-14.1685
04/09/2001,12:00:00,-18.2711,-17.1755,-16.4837,-15.8908,-15.2424,-14.6285,-14.1939
04/10/2001,0:00:00,-18.2711,-17.2305,-16.4837,-15.8708,-15.2031,-14.5835,-14.1369
04/10/2001,12:00:00,-18.4492,-17.3063,-16.5647,-15.8908,-15.2424,-14.6092,-14.1556
04/11/2001,0:00:00,-18.3992,-17.3822,-16.5918,-15.9239,-15.2164,-14.5835,-14.1556
04/11/2001,12:00:00,-18.5349,-17.4235,-16.6597,-15.9705,-15.2685,-14.5835,-14.1685
04/12/2001,0:00:00,-18.4993,-17.472,-16.7001,-16.0237,-15.2877,-14.6285,-14.1939
04/12/2001,12:00:00,-18.3139,-17.4511,-16.7001,-16.0237,-15.2877,-14.6092,-14.1685
04/13/2001,0:00:00,-18.1366,-17.3958,-16.7273,-16.0372,-15.3404,-14.6799,-14.1939
04/13/2001,12:00:00,-17.8902,-17.2512,-16.6597,-16.0237,-15.3207,-14.6285,-14.1685
04/14/2001,0:00:00,-17.7082,-17.1755,-16.6597,-16.0372,-15.3665,-14.7056,-14.2193
04/14/2001,12:00:00,-17.5413,-17.0385,-16.5918,-16.0237,-15.3404,-14.6799,-14.2384
04/15/2001,0:00:00,-17.3199,-16.9495,-16.5107,-15.9971,-15.3665,-14.7056,-14.2193
04/15/2001,12:00:00,-17.1891,-16.7657,-16.4029,-15.9239,-15.2877,-14.6285,-14.2193
04/16/2001,0:00:00,-16.9083,-16.6303,-16.2686,-15.8178,-15.2424,-14.6092,-14.1939
04/16/2001,12:00:00,-16.6705,-16.4685,-16.2151,-15.8048,-15.2164,-14.6285,-14.2193
04/17/2001,0:00:00,-16.5624,-16.361,-16.1414,-15.7385,-15.2164,-14.6605,-14.1939
04/17/2001,12:00:00,-16.5624,-16.2807,-16.0347,-15.6593,-15.2031,-14.6092,-14.1939
04/18/2001,0:00:00,-16.5018,-16.207,-15.968,-15.6001,-15.1315,-14.5579,-14.1685
04/18/2001,12:00:00,-16.4277,-16.127,-15.9214,-15.5738,-15.1056,-14.5579,-14.1685
04/19/2001,0:00:00,-16.4749,-16.0868,-15.8153,-15.4752,-15.0277,-14.5067,-14.1369
04/19/2001,12:00:00,-16.7518,-16.0868,-15.7823,-15.4228,-14.9955,-14.4811,-14.1178
04/20/2001,0:00:00,-16.9083,-16.1737,-15.7823,-15.403,-14.9501,-14.4555,-14.1178
04/20/2001,12:00:00,-16.97,-16.2539,-15.8153,-15.403,-14.9501,-14.4555,-14.1178
04/21/2001,0:00:00,-16.9494,-16.2807,-15.8153,-15.3897,-14.9048,-14.404,-14.0925
04/21/2001,12:00:00,-17.0246,-16.3008,-15.8153,-15.3897,-14.9243,-14.404,-14.0672
04/22/2001,0:00:00,-16.9083,-16.2807,-15.8153,-15.3704,-14.8726,-14.3597,-14.0419
04/22/2001,12:00:00,-16.7994,-16.1737,-15.7823,-15.3182,-14.8016,-14.3468,-13.9914
04/23/2001,0:00:00,-16.7247,-16.1737,-15.8023,-15.3704,-14.8532,-14.3468,-14.0167
04/23/2001,12:00:00,-16.779,-16.1536,-15.7823,-15.3443,-14.8532,-14.3597,-13.9914
04/24/2001,0:00:00,-16.7247,-16.127,-15.7624,-15.3182,-14.8274,-14.3468,-13.9724
04/24/2001,12:00:00,-16.6909,-16.0868,-15.736,-15.2985,-14.8016,-14.3468,-13.9914
04/25/2001,0:00:00,-16.5894,-16.0868,-15.6832,-15.2655,-14.7885,-14.315,-13.9596
04/25/2001,12:00:00,-16.5354,-16.0602,-15.6832,-15.2655,-14.7885,-14.315,-13.9596
04/26/2001,0:00:00,-16.5354,-16.0602,-15.6568,-15.2463,-14.7885,-14.2896,-13.9596
04/26/2001,12:00:00,-16.5151,-16.007,-15.6568,-15.2463,-14.7885,-14.315,-13.9596
04/27/2001,0:00:00,-16.4277,-15.9539,-15.5976,-15.1942,-14.7695,-14.2641,-13.9344
04/27/2001,12:00:00,-16.3203,-15.9074,-15.5713,-15.1809,-14.7181,-14.2641,-13.9344
04/28/2001,0:00:00,-16.2133,-15.8679,-15.5515,-15.1809,-14.7181,-14.245,-13.9154
04/28/2001,12:00:00,-16.1598,-15.7752,-15.4727,-15.1093,-14.6474,-14.2133,-13.8902
04/29/2001,0:00:00,-16.1931,-15.7752,-15.4727,-15.1353,-14.6987,-14.2133,-13.9154
